클러스터,00시순하차,1시순하차,2시순하차,3시순하차,4시순하차,5시순하차,6시순하차,7시순하차,8시순하차,9시순하차,10시순하차,11시순하차,12시순하차,13시순하차,14시순하차,15시순하차,16시순하차,17시순하차,18시순하차,19시순하차,20시순하차,21시순하차,22시순하차,23시순하차
0,2352,1284,190,230,1092,2164,2756,3776,5050,4374,4382,4306,5208,5454,6098,6254,5978,6284,5848,4670,3928,3764,4010,1986
1,3817,600,102,77,414,6734,8255,14865,21183,20082,17736,17970,19619,20584,21139,22090,23279,24147,26328,23680,21908,18395,17646,9847
2,676,96,0,2,238,594,2301,5185,4391,3212,2320,2097,2149,2416,2117,2470,2600,3181,4148,4609,3379,2653,2656,1875
3,226,0,0,0,123,523,1158,1620,1911,1589,1828,1823,2287,2215,2201,2323,2472,2199,2578,1971,1589,1466,1775,692
4,1566,866,326,272,1674,2956,3934,8030,13230,8610,6032,4532,5198,5408,5310,5402,6358,7312,9562,7380,5768,5280,5830,3196
5,6,0,0,0,0,210,160,318,605,290,221,241,202,285,168,214,106,213,308,189,148,100,76,65
6,77,0,0,0,0,330,678,1588,1562,1068,347,441,676,634,775,789,822,964,987,1166,1034,956,1080,459
7,1,0,0,0,0,57,214,253,439,321,144,198,258,249,294,265,408,390,613,541,481,435,460,254
9,65,21,0,0,107,194,882,1517,2149,1775,1404,1383,1797,1654,1892,2282,1927,2495,2139,1624,1684,2268,3431,714
10,75,29,0,0,165,378,887,2252,2041,1361,689,555,568,467,270,288,195,189,481,855,388,464,459,307
11,184,2,0,0,478,266,490,2296,2728,1642,660,792,1660,940,1072,642,902,864,1448,1730,1540,1652,1132,616
12,2925,393,54,96,2407,5769,9307,24647,29056,15348,10932,10025,11996,12995,12190,14230,18729,21260,30143,37308,23265,19296,18202,11638
13,87,3,0,0,67,163,281,595,700,230,277,310,280,346,256,345,392,474,541,361,288,293,327,234
14,6,0,0,0,0,0,130,92,684,200,172,206,234,344,214,188,346,484,374,164,122,106,188,118
15,0,0,0,0,0,92,778,1570,924,1002,662,606,588,264,508,494,358,458,838,1568,1026,1030,900,388
16,48,0,0,0,286,514,682,1446,3208,1998,2138,1820,2036,2536,2556,2044,2444,1768,1738,1262,1142,1280,1364,730
17,190,95,88,36,1540,1793,1512,5516,19851,8278,2730,2242,2106,2628,2660,2987,3116,5811,11807,3299,2498,2495,1902,738
18,0,0,0,0,0,0,460,1436,2352,1002,540,436,454,448,324,412,578,636,1162,714,488,410,394,198
19,120,0,0,0,18,90,559,1732,2195,1208,1109,769,702,771,916,1000,911,1116,1528,1299,778,941,780,339
20,1,0,0,0,0,0,106,235,402,235,102,97,90,92,87,50,13,18,19,16,59,39,22,57
21,2103,1126,749,610,5023,4497,5731,14160,22758,13827,11985,11765,11904,12290,11532,12723,14961,17324,20577,13313,10469,11199,9091,3464
22,12,0,0,0,0,192,318,578,568,502,154,178,196,178,72,100,112,178,74,86,64,30,2,22
23,776,105,0,3,789,1187,2234,4233,4980,3945,3808,3571,4199,4258,3361,3509,4122,4149,4598,4478,3265,2782,2560,1772
24,136,0,0,0,0,306,1128,2406,3308,2558,1868,1924,1976,2202,2014,2182,2128,2710,3144,2610,1836,1666,1642,1032
25,10,4,0,0,2,2,8,44,22,12,16,34,18,44,26,38,40,78,114,90,54,48,64,50
26,0,0,0,0,0,38,212,788,1170,1254,946,738,910,1136,912,1068,1100,1214,1586,1166,860,966,662,342
27,0,0,0,0,0,0,462,742,588,450,184,178,222,180,140,180,260,374,562,476,412,450,470,282
28,6,0,0,0,0,28,226,402,554,310,70,74,76,132,134,322,392,368,530,674,564,464,452,288
29,27,0,0,0,0,101,428,1355,1847,872,652,536,548,580,403,425,527,620,739,993,687,506,531,405
30,2468,63,279,183,3087,4693,6326,12116,16395,12591,10730,11033,12671,13494,13117,14688,15877,17299,21566,19441,13100,12325,11146,7277
31,950,258,32,5,190,616,1508,2857,3705,2977,2952,3071,3336,3765,3792,4231,4638,4651,5098,4991,3731,3821,3989,2613
32,0,0,0,0,0,220,110,482,1088,1646,680,500,350,438,366,306,282,400,872,524,124,60,26,50
33,1238,0,0,0,2631,4550,7154,15561,12849,10758,7893,6902,8465,7723,6909,7763,8603,8234,8926,9909,7202,7537,6430,3963
34,58,28,94,41,192,397,380,686,2169,1566,826,589,613,659,564,562,765,1000,682,339,178,220,212,57
35,4005,300,0,0,4480,27350,60980,137380,244240,155000,68990,50325,51875,52675,53300,60525,83600,132435,158060,124920,88455,75805,60380,36700
36,380,92,58,30,220,1490,3488,6602,5236,3828,2026,1668,1954,1572,1376,1350,1564,1522,3384,4088,2104,2182,2322,1556
37,2309,383,534,258,2719,4004,7007,14224,16783,11028,9528,8911,10692,11758,10622,12371,12803,15144,15284,13022,9796,9396,8697,4986
38,960,144,42,0,1140,1420,3722,9684,12394,7006,4206,4044,3918,3828,3576,3866,4612,5142,7600,6336,4138,4050,3706,2286
39,247,38,0,0,104,485,772,1695,2191,1527,995,889,852,706,596,622,813,2876,1691,1026,743,636,664,464
40,610,30,18,0,120,814,3018,7518,7734,3856,2638,2346,2344,2510,1934,2260,1894,2334,3656,4738,3462,2976,2996,2180
41,0,0,0,0,0,0,28,4,37,26,23,12,7,64,50,11,57,12,21,14,5,21,8,6
42,59829,18823,10570,8855,8617,49084,91021,228683,297934,241808,186718,194334,213920,241346,231910,251272,280637,332605,391797,329238,272223,295225,297192,195706
43,52,0,0,0,0,126,748,1296,1532,902,616,526,614,640,606,720,744,910,1026,1128,836,804,662,396
44,2,0,0,0,0,36,58,120,200,122,102,96,140,171,127,130,119,163,123,111,143,108,98,31
45,68,0,0,0,308,700,954,1714,2494,1748,1346,1476,1482,1426,1498,1708,2202,2354,2432,1940,2028,1842,1342,662
47,394,46,0,0,436,962,1488,4080,4700,3648,2476,2436,2746,2630,2572,2596,2918,3268,3542,3328,2324,2072,2138,1486
48,1390,114,72,59,1284,2668,5992,12973,16572,9684,7128,5703,7521,8105,7305,7934,8622,11403,14933,10701,7372,7344,7065,3694
49,544,161,0,0,407,985,2703,5242,5342,3728,2741,2660,2735,2775,2554,2886,3267,3570,3809,4341,2847,2483,2266,1327
50,72,8,5,4,2,56,196,499,700,330,274,267,292,393,282,309,215,198,342,336,236,190,136,156
51,524,0,0,0,96,1512,4204,12784,11208,5972,4884,6444,5840,4380,3932,5084,4780,5720,7176,6888,4688,4532,4628,2536
52,133,44,0,0,2,141,127,626,2029,506,155,49,112,147,106,149,118,460,1205,183,72,78,92,208
53,5,0,0,0,0,91,277,530,792,691,406,306,428,644,568,462,411,568,578,528,356,400,261,164
54,14,0,0,0,0,0,1066,1840,4824,1518,1312,596,858,528,466,540,954,1028,1112,1084,718,778,736,416
55,443,12,0,0,187,454,1411,2593,2162,1232,944,838,947,950,736,795,1018,1096,1183,1348,1198,990,978,781
57,502,0,0,0,36,428,1196,2804,2230,2236,1706,1558,1922,1860,1646,1620,1888,2406,2852,3012,1950,1974,2216,1576
58,382,0,0,0,0,464,306,1402,1108,254,422,264,326,288,282,192,426,410,1006,888,720,812,828,684
59,70,110,140,74,82,298,64,270,38,110,166,224,288,186,174,346,448,398,250,394,364,338,576,212
60,1693,402,250,223,619,3794,8219,16694,25334,17711,11836,10831,10859,11214,10062,11012,10747,13130,16851,13314,9815,8931,8835,5088
61,0,0,0,0,0,0,138,222,193,223,203,106,165,202,120,143,188,175,223,92,69,47,24,2
62,566,13,0,0,39,326,2161,7147,9226,7102,4116,2651,2908,2877,2754,2411,2245,2289,2653,2651,2168,2490,2674,1730
63,287,0,0,0,0,241,225,492,1443,1414,1266,1001,1013,1462,1481,1661,1867,1993,1992,2298,2526,2682,2326,1589
64,0,0,0,0,0,2,68,474,1286,446,216,126,224,290,168,160,248,322,350,254,130,136,128,70
65,1971,312,140,214,931,3102,6042,18932,32306,17076,10522,9110,9832,9622,9269,9753,11011,15742,19744,14314,9879,9830,8726,5026
66,785,459,24,0,6,606,549,953,1984,1377,1198,1239,1260,1430,1346,1485,1665,2016,2464,2469,2147,1901,1859,1023
67,852,164,0,0,1052,1503,3356,7242,9673,5017,3243,3086,3665,3423,3520,3859,4680,5464,6614,5816,4310,3253,3009,1830
68,4543,263,195,323,959,12708,35471,80110,94802,65226,36133,28518,27173,25741,22347,30311,35878,46699,65485,65535,47641,48084,46935,32093
69,8733,840,386,612,5846,18626,31100,56631,69963,49646,41976,38289,42988,46064,48590,56219,62680,71874,90995,89514,67141,63607,61757,38217
70,226,4,0,0,556,1148,1300,2692,2600,1404,1246,1084,1232,1144,974,978,994,876,1184,1124,770,504,1102,734
71,48,0,0,0,66,82,124,362,760,502,420,404,524,520,554,674,610,666,664,516,368,356,282,166
72,0,0,0,0,0,21,289,709,952,515,491,257,340,321,300,128,167,463,526,99,63,132,139,84
73,690,76,0,0,636,1018,1319,3921,5444,3050,1959,1604,2143,2117,1943,2328,2544,2714,3482,2645,2026,2208,2908,1559
74,124,11,0,0,14,145,453,1040,1892,1051,1153,918,1286,1063,1093,1128,1140,1049,988,869,710,641,575,289
75,1,0,0,0,0,70,9,48,69,34,7,2,17,1,3,3,13,2,3,0,4,9,4,4
76,358,70,72,35,18,83,246,581,504,322,402,513,500,565,722,1086,1292,1226,1683,1379,1213,1094,1179,658
77,238,152,178,148,86,454,742,1228,4148,2390,1184,1018,1244,1346,1124,1322,1510,1876,3422,1468,1350,1414,1602,572
78,1012,0,0,0,0,360,2450,4091,8717,9791,7542,7399,8756,8963,8677,8514,9655,10283,11412,8836,7231,7976,7598,5037
79,146,4,0,0,8,248,446,886,1056,536,804,520,560,584,614,784,1254,1212,1496,1628,1158,864,1306,544
80,36,0,0,0,0,504,160,782,766,532,40,52,90,74,68,74,140,60,316,526,424,498,534,502
81,146,0,0,0,0,292,1480,3018,2682,2348,1616,1766,1646,1584,1734,1866,1826,2062,2148,2336,1666,1194,1274,886
82,2725,375,200,139,824,2400,6003,15723,19950,21957,15342,14068,15471,15835,16441,17126,19079,20690,27328,25459,19314,18788,17585,10184
83,115,2,0,0,57,288,641,1392,2297,1366,1302,1310,1791,2230,3373,3247,3175,3256,2285,1892,1164,1270,968,766
84,116,0,0,0,258,292,610,976,1356,938,234,40,94,178,516,438,514,710,930,1188,1100,1062,1064,588
85,202,0,0,0,8,412,929,2338,2731,1903,1376,1266,1086,1046,1087,1081,1539,1976,3054,2496,1818,1895,2491,1104
87,120,20,0,0,58,310,562,1366,1418,1132,820,712,970,1302,1364,1348,1402,1308,1368,1026,832,700,790,248
88,184,0,0,0,0,278,1594,2698,6650,4502,3470,3310,3536,3884,3070,3562,3352,4004,3176,2964,2380,2160,2234,1422
89,11,0,0,0,0,17,85,396,416,114,75,50,45,24,42,35,84,86,207,149,157,74,63,82
90,574,69,0,0,205,634,1491,3429,3495,2061,1554,1372,1659,1625,1405,1548,1934,2246,3221,2722,1845,1809,2001,1203
91,404,4,0,0,338,568,890,1784,2022,1400,1544,1552,1960,1822,2048,2100,2634,3094,4850,4622,3074,2634,2466,1478
92,246,0,0,60,240,720,2120,5796,11228,5790,2960,2280,2410,2682,2076,2142,2278,2670,2702,2132,1504,1496,1582,832
93,40,0,0,0,182,2463,3026,7597,20624,11561,5930,2747,3055,2616,3177,2634,4398,6416,10439,3588,2426,3136,2238,454
94,326,24,0,0,95,285,532,1300,2376,1713,1632,1505,1670,2324,1961,2036,2253,2562,2532,1757,1345,1097,1615,662
95,126,22,0,0,176,196,286,876,1238,1136,804,822,1046,1028,946,974,876,938,1252,1080,646,538,776,300
96,22,0,0,0,0,172,282,428,824,1211,398,389,458,365,407,312,472,678,1439,618,478,363,414,179
97,315,3,0,0,9,19,120,280,389,255,288,215,359,413,508,664,889,1044,1647,1885,1222,1266,1292,776
98,174,0,0,0,28,458,560,1832,1878,1184,828,796,896,880,1070,1328,1298,1672,1858,2014,1826,1420,1284,768
99,7,0,0,0,27,349,434,320,564,287,327,243,192,275,245,274,278,323,231,383,223,215,184,104
100,0,0,0,0,0,0,8,35,58,40,49,4,39,49,62,5,41,51,138,178,97,100,116,23
101,975,30,0,0,196,992,1388,4498,6516,4294,2100,2212,3261,3416,3660,4509,5747,7901,9164,8212,6085,6518,6732,2937
102,4,0,0,0,0,35,166,512,456,444,409,456,544,629,573,762,964,1034,1352,1287,976,972,1083,626
103,49,0,0,0,0,128,465,803,757,483,290,197,43,7,25,133,206,362,453,966,681,611,486,375
104,120,12,0,0,193,830,1007,2137,2902,3046,1247,983,1093,1198,959,996,980,3326,5198,1853,1118,694,872,664
105,128,0,0,0,340,1425,2429,6534,11014,8446,5309,4711,4604,3555,2445,1764,1290,1560,2211,2549,3771,3971,3584,1223
106,3486,0,0,0,3204,10168,23929,55977,58342,37635,27518,25228,29277,30504,31266,35172,38087,44748,56302,53341,40036,37095,38187,23834
107,74,0,0,0,0,70,198,550,704,544,414,498,588,688,852,858,1022,1256,1684,1760,1074,990,1050,650
108,2216,1216,648,468,736,3256,5072,18752,23144,11532,7328,6088,6020,6244,6688,7048,8020,11068,16784,11208,9012,9384,10856,6416
110,33,0,0,0,19,239,321,354,498,275,211,213,233,263,250,303,400,637,760,607,468,655,344,129
111,1780,344,28,24,1476,4856,6812,14430,14572,12546,11914,12958,14318,15562,14918,15770,17116,16714,17484,16622,13130,12006,13284,7408
112,0,0,0,0,0,0,104,260,506,406,260,282,332,392,436,412,448,402,602,662,350,370,282,106
113,55,14,22,14,32,93,335,821,835,544,421,369,339,439,358,338,410,679,1133,855,616,570,646,336
114,0,0,0,0,82,377,909,2596,3768,2085,1040,807,892,1180,991,998,1288,2067,3096,1812,1423,1317,1354,601
115,118,0,0,0,0,878,1012,1974,2734,1940,1068,590,820,648,610,718,918,1090,1402,1804,1354,1614,1190,1048
116,4,0,0,0,0,0,51,27,47,31,34,20,38,21,28,47,64,94,17,26,20,38,71,50
117,4,0,0,0,1,33,233,534,381,235,116,92,158,100,95,135,131,128,73,204,155,187,188,69
118,377,182,185,95,323,738,1602,2590,3213,2940,2122,2316,2591,2986,2396,3091,3152,3217,3552,2687,2248,1824,1873,795
119,246,0,0,0,90,812,688,1316,1964,1216,1030,1016,1336,1302,1404,1404,1368,1616,1528,1270,902,860,1228,492
120,40,0,0,0,0,0,18,118,437,405,209,221,307,325,315,338,462,584,815,817,496,547,512,389
121,8,0,0,0,0,0,8,66,48,38,60,28,24,22,90,62,66,90,78,42,40,26,12,36
122,98,7,0,0,50,160,604,2167,2984,1456,684,539,449,644,602,633,710,829,1063,842,613,514,543,208
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,2,0,0,0,0
124,1220,736,570,260,416,5922,2396,4890,5702,6600,3252,2552,2160,2632,2818,2968,3748,3792,5980,4840,4808,3902,2684,1056
125,3292,456,0,0,3183,6086,6858,15233,14335,9757,7734,7938,7614,8353,8920,11532,14309,16185,19205,20708,14192,12819,13494,9071
126,1743,0,0,0,1602,5051,11727,27517,28553,18281,13415,12252,14301,14904,15271,17171,18618,21847,27666,26147,19575,18143,18623,11608
127,513,316,175,193,713,2226,1953,4692,9226,6297,5071,4305,4287,4678,4503,3874,4324,5473,6691,3624,3019,2600,2175,1386
128,28,0,0,0,25,114,434,930,1850,1062,633,569,618,934,916,802,828,895,898,680,551,607,573,220
129,0,0,0,0,0,0,17,164,165,131,54,41,37,67,123,155,201,171,248,185,257,140,138,0
130,160,0,0,0,52,580,440,879,1222,861,884,823,956,861,785,1104,1132,1279,1585,1414,1002,845,609,346
131,1042,585,317,141,733,706,3001,6512,10551,6815,4662,4356,4673,4296,4155,4476,5158,6346,8678,5819,4249,4890,3867,2309
132,461,278,281,237,488,413,1300,2823,5747,4413,2607,2112,2380,2559,2269,2342,2497,3356,4355,3004,2350,2384,1846,689
133,4080,979,195,330,1714,5710,11144,24649,32877,25512,15216,15494,14202,14739,13396,15730,19975,26692,39015,25707,19097,21205,20205,11298
135,710,85,0,0,0,330,845,1330,3220,2740,2595,1905,2190,2445,2255,2440,2265,2960,4050,4195,3005,2325,2420,1540
136,46,0,0,0,308,554,1110,2260,2362,1842,1588,1574,1368,1466,1334,1170,1224,1400,1590,1276,916,818,926,544
137,228,32,50,47,1694,1339,1334,2885,3543,2325,1504,1506,1412,1645,1311,1346,1577,1860,1788,1802,1168,1163,1170,863
138,682,2,0,0,1368,1588,1668,5770,4434,2822,1944,2000,1954,2120,1962,2460,2378,2800,4124,4734,3594,3390,3158,1904
139,60,0,0,0,0,66,762,2388,2192,892,542,384,404,312,330,464,516,360,1032,736,302,272,214,116
140,70,0,0,0,0,34,752,3064,2704,896,168,210,170,268,306,726,980,1354,2314,2522,1486,1254,1496,828
141,0,0,0,0,0,0,19,28,33,44,89,51,15,1,6,5,6,7,0,2,1,0,0,0
143,92,78,80,116,256,392,216,628,808,534,626,710,494,584,528,536,452,658,658,426,204,464,490,132
144,0,0,0,0,0,0,77,42,39,43,56,10,8,10,33,10,57,83,40,16,30,34,20,10
145,110,14,0,0,118,112,540,1362,1192,580,408,282,278,264,216,366,514,612,710,802,624,564,672,358
146,576,234,98,100,334,650,2050,6338,6338,3412,1978,1708,1582,1864,1350,1250,1414,1644,2458,2468,1622,1816,1748,1190
147,116,0,0,0,30,764,1122,3598,5614,3174,1946,1658,1816,2008,1998,2008,1946,2466,3260,2564,1846,1934,1620,888
148,194,231,369,263,383,1446,1388,1981,5178,2599,657,552,606,380,525,692,771,2442,4817,1028,391,586,456,383
149,410,62,0,0,720,1096,798,1742,2968,2726,1914,1940,2066,2338,2248,2152,2534,2390,2434,1988,1652,1554,1352,664
150,352,20,0,0,154,347,373,1083,1704,1122,847,949,997,1149,1143,1060,1318,1622,1722,1826,1213,1238,1149,645
151,1,0,0,0,0,46,201,564,503,305,213,202,177,281,237,243,237,373,507,447,335,265,314,169
152,817,274,100,125,159,1160,1426,3820,9109,5969,4101,4423,3890,4066,4267,4324,4465,4217,4457,3249,2897,4859,4939,3410
153,2388,382,0,0,3542,5182,6478,10536,19722,23694,16370,12626,12034,13504,12570,13198,14042,14320,19218,16906,12026,11148,10464,6152
154,836,127,0,48,466,1268,2671,5855,5091,4558,3960,3553,4145,4548,4362,4261,5434,5379,4907,5390,4126,3145,2917,1828
155,57,0,0,0,109,901,1439,5019,7286,4885,2957,2307,2584,2301,2113,3203,3955,8793,9913,6993,8732,3017,1595,932
157,24,0,0,0,6,64,170,354,406,353,323,274,318,454,556,503,432,475,622,779,469,477,363,199
158,62,0,0,0,80,816,1686,3780,3570,1696,1012,726,878,708,726,746,782,842,1288,1540,1104,934,926,466
159,216,0,0,0,262,450,1252,2015,1959,1726,843,623,519,637,700,686,1140,1094,1382,1951,1562,1649,1407,959
160,127,4,0,0,127,328,1063,2142,2182,1677,1119,1269,1422,1282,1460,1681,1794,2026,2669,2301,1319,1236,1199,621
161,2610,413,100,67,2109,4072,8304,18148,20060,14882,11857,11139,12248,11877,11147,11484,12721,13614,17441,17032,11516,10401,10287,6740
162,176,59,42,47,90,356,667,1563,1454,1547,1704,1726,1856,1834,2007,2396,2436,2230,2178,1949,1761,1703,2234,1175
163,390,0,0,0,288,384,1750,3734,3082,2288,2056,1848,1792,2020,1832,2048,2418,2432,3304,3772,2518,2512,2664,1676
164,506,0,0,0,0,33,1183,2802,6611,4494,2837,2214,2629,2719,2691,3111,2915,3604,5433,5643,4336,4595,4822,3102
165,1614,384,106,0,250,1234,4920,8462,10924,6520,4562,3796,4490,5288,4634,5140,7582,8240,11824,10856,7056,7020,7302,4906
166,147,0,0,0,69,378,585,2370,1447,717,634,442,607,446,461,250,558,640,778,949,676,726,788,541
168,55,1,0,0,95,387,645,955,922,436,389,111,215,294,271,286,171,208,285,520,480,793,711,487
169,916,388,538,350,1642,7709,12107,24248,31487,22261,16400,16386,14534,16355,15822,17875,18807,22779,26429,28239,21845,26011,23809,12034
170,1008,260,316,224,1180,1916,1780,2948,3632,2076,1712,2520,3016,2844,3064,3640,3428,4800,3772,3784,3212,3136,3228,2064
171,94,8,0,0,32,158,710,2210,2698,1872,1312,1318,1346,1404,1084,1316,1238,1302,934,1514,832,1002,910,794
